tcnumber,initdate,bestlat,bestlon,bestpres,bestwind,bestgale1,bestgale2,bestgale4,bestorm1,bestorm2,bestorm4
195121,1951121506,19.9,139.1,980,,0,0,0,0,0,0
195121,1951121512,21.4,142,980,,0,0,0,0,0,0
195121,1951121518,23,145,986,,0,0,0,0,0,0
195121,1951121600,25,150,990,,0,0,0,0,0,0
195121,1951121606,26.6,154,990,,0,0,0,0,0,0
195201,1952060918,15,117,988,,0,0,0,0,0,0
195201,1952061000,15.4,116.6,987,,0,0,0,0,0,0
195201,1952061006,16.3,116.2,985,,0,0,0,0,0,0
195201,1952061012,17.2,116,983,,0,0,0,0,0,0
195201,1952061018,18.3,115.6,981,,0,0,0,0,0,0
195201,1952061100,19.1,114.9,978,,0,0,0,0,0,0
195201,1952061106,19.4,114.5,971,,0,0,0,0,0,0
195201,1952061112,19.9,113.7,966,,0,0,0,0,0,0
195201,1952061118,20.2,113.2,962,,0,0,0,0,0,0
195201,1952061200,20.5,112.7,960,,0,0,0,0,0,0
195201,1952061206,20.7,112.1,961,,0,0,0,0,0,0
195201,1952061212,20.5,111.4,964,,0,0,0,0,0,0
195201,1952061218,20.3,110.9,968,,0,0,0,0,0,0
195201,1952061300,20.3,110.3,971,,0,0,0,0,0,0
195201,1952061306,20.6,110,974,,0,0,0,0,0,0
195201,1952061312,21.7,110,977,,0,0,0,0,0,0
195201,1952061318,22.2,111,980,,0,0,0,0,0,0
195201,1952061400,22.8,112.1,984,,0,0,0,0,0,0
195201,1952061406,23,113.4,986,,0,0,0,0,0,0
195201,1952061412,23.5,114.5,988,,0,0,0,0,0,0
195201,1952061418,23.9,115.6,990,,0,0,0,0,0,0
195201,1952061500,24.6,116.7,992,,0,0,0,0,0,0
195201,1952061506,25.3,117.7,995,,0,0,0,0,0,0
195201,1952061512,26.1,118.7,996,,0,0,0,0,0,0
195201,1952061518,26.9,119.6,998,,0,0,0,0,0,0
195202,1952062006,16,124.1,995,,0,0,0,0,0,0
195202,1952062012,17,123.9,995,,0,0,0,0,0,0
195202,1952062018,19,123,985,,0,0,0,0,0,0
195202,1952062100,20,122.6,982,,0,0,0,0,0,0
195202,1952062106,20.7,122.7,980,,0,0,0,0,0,0
195202,1952062112,21.5,123,975,,0,0,0,0,0,0
195202,1952062118,22.5,123.5,975,,0,0,0,0,0,0
195202,1952062200,23.4,124.2,970,,0,0,0,0,0,0
195202,1952062206,24.3,125,968,,0,0,0,0,0,0
195202,1952062212,25.7,126.3,960,,0,0,0,0,0,0
195202,1952062218,27.5,128,960,,0,0,0,0,0,0
195202,1952062300,29.7,129.9,970,,0,0,0,0,0,0
195202,1952062306,31.9,133.1,974,,0,0,0,0,0,0
195202,1952062312,33.8,136.2,970,,0,0,0,0,0,0
195202,1952062318,35.8,139.9,984,,0,0,0,0,0,0
195202,1952062400,37,143,982,,0,0,0,0,0,0
195202,1952062406,37.5,147.5,988,,0,0,0,0,0,0
195202,1952062412,37.5,152.3,990,,0,0,0,0,0,0
195203,1952062900,7.8,141.8,991,,0,0,0,0,0,0
195203,1952062906,8.1,141,986,,0,0,0,0,0,0
195203,1952062912,8.4,139.8,984,,0,0,0,0,0,0
195203,1952062918,8.7,138.7,982,,0,0,0,0,0,0
195203,1952063000,8.9,137.3,979,,0,0,0,0,0,0
195203,1952063006,9.1,135.8,975,,0,0,0,0,0,0
195203,1952063012,9.2,134.1,978,,0,0,0,0,0,0
195203,1952063018,9.3,132.5,981,,0,0,0,0,0,0
195203,1952070100,9.3,131.3,981,,0,0,0,0,0,0
195203,1952070106,9.3,130.5,973,,0,0,0,0,0,0
195203,1952070112,9.5,129.1,973,,0,0,0,0,0,0
195203,1952070118,9.7,127.8,973,,0,0,0,0,0,0
195203,1952070200,9.8,126.5,974,,0,0,0,0,0,0
195203,1952070206,10.2,125.1,977,,0,0,0,0,0,0
195203,1952070212,10.3,124.2,980,,0,0,0,0,0,0
195203,1952070218,10.7,123.1,983,,0,0,0,0,0,0
195203,1952070300,11,122.2,985,,0,0,0,0,0,0
195203,1952070306,11.4,121.3,987,,0,0,0,0,0,0
195203,1952070312,12,120.2,987,,0,0,0,0,0,0
195203,1952070318,12.5,119.1,987,,0,0,0,0,0,0
195203,1952070400,13.1,118,986,,0,0,0,0,0,0
195203,1952070406,14.2,117.2,983,,0,0,0,0,0,0
195203,1952070412,15.4,116.2,978,,0,0,0,0,0,0
195203,1952070418,16.3,115,976,,0,0,0,0,0,0
195203,1952070500,17.4,113.9,975,,0,0,0,0,0,0
195203,1952070506,18.5,112.7,975,,0,0,0,0,0,0
195203,1952070512,19.4,111.5,978,,0,0,0,0,0,0
195203,1952070518,20.3,110,982,,0,0,0,0,0,0
195203,1952070600,20.9,108.5,985,,0,0,0,0,0,0
195203,1952070606,21.2,106.8,989,,0,0,0,0,0,0
195204,1952071400,28,132.7,998,,0,0,0,0,0,0
195204,1952071406,29,132.5,995,,0,0,0,0,0,0
195204,1952071412,29.2,132,996,,0,0,0,0,0,0
195204,1952071418,30.3,132.3,995,,0,0,0,0,0,0
195204,1952071500,31.5,131.4,998,,0,0,0,0,0,0
195204,1952071506,32.5,130.8,999,,0,0,0,0,0,0
195205,1952071606,25,127.8,997,,0,0,0,0,0,0
195205,1952071612,26.3,126.9,998,,0,0,0,0,0,0
195205,1952071618,26.2,125.5,998,,0,0,0,0,0,0
195205,1952071700,25.5,126.7,997,,0,0,0,0,0,0
195205,1952071706,24.5,126.1,995,,0,0,0,0,0,0
195205,1952071712,25.5,125.1,994,,0,0,0,0,0,0
195205,1952071718,26,124.2,993,,0,0,0,0,0,0
195205,1952071800,26.4,123.7,992,,0,0,0,0,0,0
195205,1952071806,26.6,123.4,992,,0,0,0,0,0,0
195205,1952071812,26.8,122.7,995,,0,0,0,0,0,0
195205,1952071818,27.3,121.9,994,,0,0,0,0,0,0
195205,1952071900,27.8,121.1,994,,0,0,0,0,0,0
195205,1952071906,28.2,120.3,994,,0,0,0,0,0,0
195205,1952071912,28.6,119.3,995,,0,0,0,0,0,0
195205,1952071918,29.7,118.5,996,,0,0,0,0,0,0
195205,1952072000,30.8,118.1,996,,0,0,0,0,0,0
195206,1952072706,16.5,127.5,995,,0,0,0,0,0,0
195206,1952072712,16.7,126.4,990,,0,0,0,0,0,0
195206,1952072718,17.1,125.3,985,,0,0,0,0,0,0
195206,1952072800,17.7,124.4,980,,0,0,0,0,0,0
195206,1952072806,18.3,123.7,980,,0,0,0,0,0,0
195206,1952072812,19.1,122.7,990,,0,0,0,0,0,0
195206,1952072818,19.5,121.2,990,,0,0,0,0,0,0
195206,1952072900,20.1,119.9,985,,0,0,0,0,0,0
195206,1952072906,20.9,118.9,985,,0,0,0,0,0,0
195206,1952072912,22,117.2,985,,0,0,0,0,0,0
195206,1952072918,22.9,115.3,985,,0,0,0,0,0,0
195206,1952073000,24,113.3,990,,0,0,0,0,0,0
195207,1952080500,16.2,128.3,995,,0,0,0,0,0,0
195207,1952080506,16.7,129.2,995,,0,0,0,0,0,0
195207,1952080512,17.2,130.3,995,,0,0,0,0,0,0
195207,1952080518,17.7,131.4,995,,0,0,0,0,0,0
195207,1952080600,18.2,132.5,995,,0,0,0,0,0,0
195207,1952080606,18.7,133.6,992,,0,0,0,0,0,0
195207,1952080612,19.4,135.2,992,,0,0,0,0,0,0
195207,1952080618,20.5,136.9,992,,0,0,0,0,0,0
195207,1952080700,21.8,138.3,994,,0,0,0,0,0,0
195207,1952080706,23.3,139.7,996,,0,0,0,0,0,0
195207,1952080712,25.7,140.6,998,,0,0,0,0,0,0
195207,1952080718,27.7,139.3,996,,0,0,0,0,0,0
195207,1952080800,30,138.9,990,,0,0,0,0,0,0
195207,1952080806,32,140.6,994,,0,0,0,0,0,0
195207,1952080812,34,142,998,,0,0,0,0,0,0
195207,1952080818,37,143,998,,0,0,0,0,0,0
195208,1952080418,18,137.4,998,,0,0,0,0,0,0
195208,1952080500,19.6,137,998,,0,0,0,0,0,0
195208,1952080506,21,138,995,,0,0,0,0,0,0
195208,1952080512,22.3,139.5,995,,0,0,0,0,0,0
195208,1952080518,23,141,995,,0,0,0,0,0,0
195208,1952080600,23.9,142,995,,0,0,0,0,0,0
195208,1952080606,25.2,142.4,995,,0,0,0,0,0,0
195208,1952080612,26.8,142.1,990,,0,0,0,0,0,0
195208,1952080618,29,141.4,985,,0,0,0,0,0,0
195208,1952080700,30.4,139.8,995,,0,0,0,0,0,0
195208,1952080706,31.8,138,994,,0,0,0,0,0,0
195209,1952081300,17.6,129.6,995,,0,0,0,0,0,0
195209,1952081306,17.9,129.2,988,,0,0,0,0,0,0
195209,1952081312,18.6,128.8,985,,0,0,0,0,0,0
195209,1952081318,19.8,129,983,,0,0,0,0,0,0
195209,1952081400,21.2,130,981,,0,0,0,0,0,0
195209,1952081406,22.2,129.1,977,,0,0,0,0,0,0
195209,1952081412,23,128.5,974,,0,0,0,0,0,0
195209,1952081418,24,128.1,971,,0,0,0,0,0,0
195209,1952081500,25,127.6,969,,0,0,0,0,0,0
195209,1952081506,25.6,127.1,964,,0,0,0,0,0,0
195209,1952081512,26,126.7,960,,0,0,0,0,0,0
195209,1952081518,26.4,126,958,,0,0,0,0,0,0
195209,1952081600,26.8,125.4,956,,0,0,0,0,0,0
195209,1952081606,28,125.3,955,,0,0,0,0,0,0
195209,1952081612,28.8,125.5,955,,0,0,0,0,0,0
195209,1952081618,29.4,125.3,955,,0,0,0,0,0,0
195209,1952081700,30.1,125.1,957,,0,0,0,0,0,0
195209,1952081706,30.8,125.3,959,,0,0,0,0,0,0
195209,1952081712,31.7,125.4,963,,0,0,0,0,0,0
195209,1952081718,33,125.3,969,,0,0,0,0,0,0
195209,1952081800,34.6,125.2,975,,0,0,0,0,0,0
195209,1952081806,36.6,127,980,,0,0,0,0,0,0
195209,1952081812,38.3,129,982,,0,0,0,0,0,0
195209,1952081818,39.5,132,984,,0,0,0,0,0,0
195209,1952081900,40.5,133.5,986,,0,0,0,0,0,0
195209,1952081906,42.5,136.5,988,,0,0,0,0,0,0
195209,1952081912,42.5,139.5,990,,0,0,0,0,0,0
195209,1952081918,42.8,142.5,993,,0,0,0,0,0,0
195210,1952082606,16.5,116.9,992,,0,0,0,0,0,0
195210,1952082612,16.8,115.8,990,,0,0,0,0,0,0
195210,1952082618,17.3,114.7,988,,0,0,0,0,0,0
195210,1952082700,17.6,113.7,987,,0,0,0,0,0,0
195210,1952082706,18,112.5,980,,0,0,0,0,0,0
195210,1952082712,18.4,111.5,975,,0,0,0,0,0,0
195210,1952082718,18.8,110.5,975,,0,0,0,0,0,0
195210,1952082800,19.2,109.4,980,,0,0,0,0,0,0
195210,1952082806,19.5,108.3,980,,0,0,0,0,0,0
195210,1952082812,19.8,107.2,985,,0,0,0,0,0,0
195210,1952082818,20.3,106.1,985,,0,0,0,0,0,0
195210,1952082900,20.5,105.1,985,,0,0,0,0,0,0
195210,1952082906,20.7,104.1,990,,0,0,0,0,0,0
195210,1952082912,21,103.1,994,,0,0,0,0,0,0
195210,1952082918,21.2,102,996,,0,0,0,0,0,0
195211,1952083000,11.5,128,998,,0,0,0,0,0,0
195211,1952083006,13,127,998,,0,0,0,0,0,0
195211,1952083012,14.1,125.6,998,,0,0,0,0,0,0
195211,1952083018,15.4,124.6,996,,0,0,0,0,0,0
195211,1952083100,16.5,123.5,992,,0,0,0,0,0,0
195211,1952083106,18.1,122.6,990,,0,0,0,0,0,0
195211,1952083112,19.2,122,990,,0,0,0,0,0,0
195211,1952083118,20.5,121,990,,0,0,0,0,0,0
195211,1952090100,21.2,120.5,985,,0,0,0,0,0,0
195211,1952090106,24.4,119.7,985,,0,0,0,0,0,0
195211,1952090112,25.8,119.8,990,,0,0,0,0,0,0
195211,1952090118,27.6,120.3,990,,0,0,0,0,0,0
195211,1952090200,29.3,121,990,,0,0,0,0,0,0
195211,1952090206,31.1,121.5,990,,0,0,0,0,0,0
195211,1952090212,33,122.5,990,,0,0,0,0,0,0
195211,1952090218,34.8,123.7,990,,0,0,0,0,0,0
195211,1952090300,36.3,125.3,990,,0,0,0,0,0,0
195211,1952090306,37.3,126.5,988,,0,0,0,0,0,0
195211,1952090312,38.3,130,992,,0,0,0,0,0,0
195211,1952090318,39.6,131.4,992,,0,0,0,0,0,0
195211,1952090400,40.8,133.4,992,,0,0,0,0,0,0
195211,1952090406,42,136,994,,0,0,0,0,0,0
195211,1952090412,42.9,138.6,996,,0,0,0,0,0,0
195211,1952090418,43.2,139.4,1000,,0,0,0,0,0,0
195212,1952090118,10.2,135,1002,,0,0,0,0,0,0
195212,1952090200,10.3,133.7,1000,,0,0,0,0,0,0
195212,1952090206,10.7,132.6,1000,,0,0,0,0,0,0
195212,1952090212,11.3,131.5,1000,,0,0,0,0,0,0
195212,1952090218,12.2,130.5,1000,,0,0,0,0,0,0
195212,1952090300,13,129.5,998,,0,0,0,0,0,0
195212,1952090306,13.9,128.3,994,,0,0,0,0,0,0
195212,1952090312,14.9,126.7,994,,0,0,0,0,0,0
195212,1952090318,15.8,125,990,,0,0,0,0,0,0
195212,1952090400,16.8,123.2,990,,0,0,0,0,0,0
195212,1952090406,17.5,122.3,990,,0,0,0,0,0,0
195212,1952090412,17.9,120.5,990,,0,0,0,0,0,0
195212,1952090418,18.2,119,990,,0,0,0,0,0,0
195212,1952090500,18.5,117.5,990,,0,0,0,0,0,0
195212,1952090506,18.9,116,985,,0,0,0,0,0,0
195212,1952090512,19.6,114.5,980,,0,0,0,0,0,0
195212,1952090518,19.8,113,980,,0,0,0,0,0,0
195212,1952090600,19.9,111.5,980,,0,0,0,0,0,0
195212,1952090606,20.2,110,980,,0,0,0,0,0,0
195212,1952090612,20.4,109.2,984,,0,0,0,0,0,0
195212,1952090618,20.7,108.3,990,,0,0,0,0,0,0
195212,1952090700,20.8,107.4,990,,0,0,0,0,0,0
195212,1952090706,20.9,106.6,990,,0,0,0,0,0,0
195212,1952090712,21,105.8,994,,0,0,0,0,0,0
195212,1952090718,21,105,998,,0,0,0,0,0,0
195212,1952090800,21.6,104.3,1000,,0,0,0,0,0,0
195213,1952091500,16,167,970,,0,0,0,0,0,0
195213,1952091506,17,167,960,,0,0,0,0,0,0
195213,1952091512,18,168.5,950,,0,0,0,0,0,0
195213,1952091518,19.2,168,940,,0,0,0,0,0,0
195213,1952091600,19.9,166.5,940,,0,0,0,0,0,0
195213,1952091606,20.4,165.3,940,,0,0,0,0,0,0
195213,1952091612,21,164,940,,0,0,0,0,0,0
195213,1952091618,21.5,162.7,940,,0,0,0,0,0,0
195213,1952091700,22.1,161.4,940,,0,0,0,0,0,0
195213,1952091706,22.7,160,940,,0,0,0,0,0,0
195213,1952091712,23.6,158.7,940,,0,0,0,0,0,0
195213,1952091718,24.7,157.6,940,,0,0,0,0,0,0
195213,1952091800,25.9,156.5,940,,0,0,0,0,0,0
195213,1952091806,27.5,155.7,940,,0,0,0,0,0,0
195213,1952091812,29.2,155.5,940,,0,0,0,0,0,0
195213,1952091818,30.8,156,940,,0,0,0,0,0,0
195213,1952091900,32.4,156.8,950,,0,0,0,0,0,0
195213,1952091906,34.4,157.4,950,,0,0,0,0,0,0
195213,1952091912,37,161.5,950,,0,0,0,0,0,0
195213,1952091918,39,165,960,,0,0,0,0,0,0
195213,1952092000,41,169,970,,0,0,0,0,0,0
195213,1952092006,43,172,980,,0,0,0,0,0,0
195213,1952092012,45,175,980,,0,0,0,0,0,0
195213,1952092018,47.2,177.7,980,,0,0,0,0,0,0
195214,1952092806,17.3,142.7,996,,0,0,0,0,0,0
195214,1952092812,18.8,142.3,998,,0,0,0,0,0,0
195214,1952092818,19.8,142,998,,0,0,0,0,0,0
195214,1952092900,20.7,141.9,995,,0,0,0,0,0,0
195214,1952092906,22.3,141.4,990,,0,0,0,0,0,0
195214,1952092912,23.7,141.1,985,,0,0,0,0,0,0
195214,1952092918,24.8,141,983,,0,0,0,0,0,0
195214,1952093000,25.8,140.9,985,,0,0,0,0,0,0
195214,1952093006,26.7,140.9,980,,0,0,0,0,0,0
195214,1952093012,29.1,141.2,980,,0,0,0,0,0,0
195214,1952093018,30.3,141.6,975,,0,0,0,0,0,0
195214,1952100100,31.7,142.5,975,,0,0,0,0,0,0
195214,1952100106,35,144.5,980,,0,0,0,0,0,0
195214,1952100112,36,145.5,980,,0,0,0,0,0,0
195214,1952100118,36.6,146.9,980,,0,0,0,0,0,0
195214,1952100200,37.4,148.3,980,,0,0,0,0,0,0
195214,1952100206,37.9,150.2,980,,0,0,0,0,0,0
195215,1952100518,23.4,141.9,990,,0,0,0,0,0,0
195215,1952100600,24.1,141.7,986,,0,0,0,0,0,0
195215,1952100606,24.9,142.1,985,,0,0,0,0,0,0
195215,1952100612,25.3,142.2,985,,0,0,0,0,0,0
195215,1952100618,25.4,142.2,985,,0,0,0,0,0,0
195215,1952100700,25.5,142.2,985,,0,0,0,0,0,0
195215,1952100706,25.7,142.1,990,,0,0,0,0,0,0
195215,1952100712,26,142,990,,0,0,0,0,0,0
195215,1952100718,26.4,141.8,990,,0,0,0,0,0,0
195215,1952100800,26.7,141.7,989,,0,0,0,0,0,0
195215,1952100806,27.4,142.1,990,,0,0,0,0,0,0
195215,1952100812,28,142.1,990,,0,0,0,0,0,0
195215,1952100818,28.6,142.1,990,,0,0,0,0,0,0
195215,1952100900,29.2,142.1,997,,0,0,0,0,0,0
195215,1952100906,30.1,142.1,998,,0,0,0,0,0,0
195215,1952100912,32,143.5,995,,0,0,0,0,0,0
195215,1952100918,33.6,145.2,995,,0,0,0,0,0,0
195215,1952101000,34.8,147,995,,0,0,0,0,0,0
195216,1952101506,13.2,111.3,998,,0,0,0,0,0,0
195216,1952101512,13.5,109.5,995,,0,0,0,0,0,0
195216,1952101518,13.3,107.6,995,,0,0,0,0,0,0
195216,1952101600,13.2,105.7,998,,0,0,0,0,0,0
195217,1952101606,8.9,135.9,1001,,0,0,0,0,0,0
195217,1952101612,9,135.6,1001,,0,0,0,0,0,0
195217,1952101618,9.1,135.3,1001,,0,0,0,0,0,0
195217,1952101700,9.2,135.1,1001,,0,0,0,0,0,0
195217,1952101706,9.4,134.8,1001,,0,0,0,0,0,0
195217,1952101712,9.7,134.3,998,,0,0,0,0,0,0
195217,1952101718,10,133.8,996,,0,0,0,0,0,0
195217,1952101800,10.4,133.3,994,,0,0,0,0,0,0
195217,1952101806,10.6,132.7,987,,0,0,0,0,0,0
195217,1952101812,10.8,132.1,985,,0,0,0,0,0,0
195217,1952101818,11,131.5,980,,0,0,0,0,0,0
195217,1952101900,11.1,130.8,974,,0,0,0,0,0,0
195217,1952101906,11.2,130.1,965,,0,0,0,0,0,0
195217,1952101912,11.3,129.5,965,,0,0,0,0,0,0
195217,1952101918,11.4,128.9,965,,0,0,0,0,0,0
195217,1952102000,11.5,128.2,965,,0,0,0,0,0,0
195217,1952102006,12.2,127.2,965,,0,0,0,0,0,0
195217,1952102012,12.8,126.1,965,,0,0,0,0,0,0
195217,1952102018,13.1,125.5,965,,0,0,0,0,0,0
195217,1952102100,13.4,125.1,965,,0,0,0,0,0,0
195217,1952102106,13.2,124.1,965,,0,0,0,0,0,0
195217,1952102112,13.5,123.4,965,,0,0,0,0,0,0
195217,1952102118,13.4,122.4,965,,0,0,0,0,0,0
195217,1952102200,13.2,121.5,965,,0,0,0,0,0,0
195217,1952102206,13.3,120.3,965,,0,0,0,0,0,0
195217,1952102212,13.5,119.4,965,,0,0,0,0,0,0
195217,1952102218,13.5,118.3,965,,0,0,0,0,0,0
195217,1952102300,13.5,117.2,965,,0,0,0,0,0,0
195217,1952102306,13.4,116,965,,0,0,0,0,0,0
195217,1952102312,13.5,114.8,965,,0,0,0,0,0,0
195217,1952102318,13.6,113.4,965,,0,0,0,0,0,0
195217,1952102400,13.9,112.5,967,,0,0,0,0,0,0
195217,1952102406,14.2,111.8,967,,0,0,0,0,0,0
195217,1952102412,14.5,110.7,970,,0,0,0,0,0,0
195217,1952102418,14.5,109,970,,0,0,0,0,0,0
195217,1952102500,14.3,107.5,975,,0,0,0,0,0,0
195217,1952102506,14.8,105.8,985,,0,0,0,0,0,0
195217,1952102512,15.3,103.1,1000,,0,0,0,0,0,0
195218,1952101912,12,111.8,984,,0,0,0,0,0,0
195218,1952101918,12,111,980,,0,0,0,0,0,0
195218,1952102000,11.7,110.3,975,,0,0,0,0,0,0
195218,1952102006,11.4,109.7,975,,0,0,0,0,0,0
195218,1952102012,11.3,108.8,975,,0,0,0,0,0,0
195218,1952102018,11.7,107,980,,0,0,0,0,0,0
195218,1952102100,12.5,105.2,985,,0,0,0,0,0,0
195218,1952102106,12.9,104.4,994,,0,0,0,0,0,0
195218,1952102112,13,103.8,994,,0,0,0,0,0,0
195218,1952102118,13.2,102.7,994,,0,0,0,0,0,0
195218,1952102200,13.5,101.3,994,,0,0,0,0,0,0
195218,1952102206,13.5,99.5,996,,0,0,0,0,0,0
195219,1952102300,7,146.6,988,,0,0,0,0,0,0
195219,1952102306,7.6,145.9,977,,0,0,0,0,0,0
195219,1952102312,8.3,145.1,970,,0,0,0,0,0,0
195219,1952102318,8.9,144.1,965,,0,0,0,0,0,0
195219,1952102400,9.3,142.8,960,,0,0,0,0,0,0
195219,1952102406,10.1,141.2,945,,0,0,0,0,0,0
195219,1952102412,10.6,139.8,940,,0,0,0,0,0,0
195219,1952102418,10.9,138.5,940,,0,0,0,0,0,0
195219,1952102500,10.9,136.2,940,,0,0,0,0,0,0
195219,1952102506,11,134.3,930,,0,0,0,0,0,0
195219,1952102512,11.1,132.7,930,,0,0,0,0,0,0
195219,1952102518,11.4,130.6,930,,0,0,0,0,0,0
195219,1952102600,11.4,129,930,,0,0,0,0,0,0
195219,1952102606,11.5,127.4,930,,0,0,0,0,0,0
195219,1952102612,11.4,126.3,930,,0,0,0,0,0,0
195219,1952102618,11.5,124.9,950,,0,0,0,0,0,0
195219,1952102700,11.8,123.5,950,,0,0,0,0,0,0
195219,1952102706,12,122.2,960,,0,0,0,0,0,0
195219,1952102712,12.7,120.5,960,,0,0,0,0,0,0
195219,1952102718,12.9,118.8,960,,0,0,0,0,0,0
195219,1952102800,13.2,116.9,960,,0,0,0,0,0,0
195219,1952102806,13.4,115.9,960,,0,0,0,0,0,0
195219,1952102812,13.7,115,960,,0,0,0,0,0,0
195219,1952102818,14,113.9,960,,0,0,0,0,0,0
195219,1952102900,14.3,112.8,960,,0,0,0,0,0,0
195219,1952102906,14.7,111.6,960,,0,0,0,0,0,0
195219,1952102912,15.1,110.2,965,,0,0,0,0,0,0
195219,1952102918,15.9,109.2,965,,0,0,0,0,0,0
195219,1952103000,16.7,108,970,,0,0,0,0,0,0
195219,1952103006,17.2,107.4,990,,0,0,0,0,0,0
195220,1952103100,15.9,140.4,984,,0,0,0,0,0,0
195220,1952103106,16.4,139.2,976,,0,0,0,0,0,0
195220,1952103112,17.1,138.1,970,,0,0,0,0,0,0
195220,1952103118,17.9,137,970,,0,0,0,0,0,0
195220,1952110100,18.5,136.3,966,,0,0,0,0,0,0
195220,1952110106,18.6,136.7,962,,0,0,0,0,0,0
195220,1952110112,18.5,136,945,,0,0,0,0,0,0
195220,1952110118,18.7,135.4,930,,0,0,0,0,0,0
195220,1952110200,19.3,135,920,,0,0,0,0,0,0
195220,1952110206,19.8,134.8,920,,0,0,0,0,0,0
195220,1952110212,20.5,134.2,920,,0,0,0,0,0,0
195220,1952110218,21.1,133.5,920,,0,0,0,0,0,0
195220,1952110300,21.7,132.7,920,,0,0,0,0,0,0
195220,1952110306,22.4,131.9,930,,0,0,0,0,0,0
195220,1952110312,22.8,131,930,,0,0,0,0,0,0
195220,1952110318,23.3,130.1,930,,0,0,0,0,0,0
195220,1952110400,23.7,129.2,940,,0,0,0,0,0,0
195220,1952110406,24.7,128.6,940,,0,0,0,0,0,0
195220,1952110412,25.4,129.2,940,,0,0,0,0,0,0
195220,1952110418,25.9,129.8,945,,0,0,0,0,0,0
195220,1952110500,26.4,130.4,945,,0,0,0,0,0,0
195220,1952110506,27.9,132.1,956,,0,0,0,0,0,0
195220,1952110512,29,134.3,960,,0,0,0,0,0,0
195220,1952110518,30,137,960,,0,0,0,0,0,0
195220,1952110600,31.4,140,960,,0,0,0,0,0,0
195220,1952110606,32.3,143.3,975,,0,0,0,0,0,0
195220,1952110612,33.3,148,978,,0,0,0,0,0,0
195220,1952110618,34,153,980,,0,0,0,0,0,0
195220,1952110700,35.3,160,985,,0,0,0,0,0,0
195220,1952110706,36.7,168,988,,0,0,0,0,0,0
195220,1952110712,38.7,177,988,,0,0,0,0,0,0
195220,1952110718,41,187,990,,0,0,0,0,0,0
195221,1952110906,14.5,144,1000,,0,0,0,0,0,0
195221,1952110912,15.3,142.2,995,,0,0,0,0,0,0
195221,1952110918,16,140.2,985,,0,0,0,0,0,0
195221,1952111000,16.2,138.3,980,,0,0,0,0,0,0
195221,1952111006,16.2,136.5,978,,0,0,0,0,0,0
195221,1952111012,16.2,134.8,945,,0,0,0,0,0,0
195221,1952111018,16.2,133.2,920,,0,0,0,0,0,0
195221,1952111100,16.2,131.6,915,,0,0,0,0,0,0
195221,1952111106,16.2,130.2,915,,0,0,0,0,0,0
195221,1952111112,16.2,128.7,920,,0,0,0,0,0,0
195221,1952111118,16.2,127.2,920,,0,0,0,0,0,0
195221,1952111200,16.3,125.8,920,,0,0,0,0,0,0
195221,1952111206,16.6,124.2,925,,0,0,0,0,0,0
195221,1952111212,17.4,123.3,935,,0,0,0,0,0,0
195221,1952111218,18.8,123,935,,0,0,0,0,0,0
195221,1952111300,19.8,122.1,935,,0,0,0,0,0,0
195221,1952111306,20.7,121,945,,0,0,0,0,0,0
195221,1952111312,21.5,120.3,960,,0,0,0,0,0,0
195221,1952111318,22.4,119.6,970,,0,0,0,0,0,0
195221,1952111400,24.2,119.5,980,,0,0,0,0,0,0
195221,1952111406,24.7,120,990,,0,0,0,0,0,0
195221,1952111412,25.7,122.1,995,,0,0,0,0,0,0
195221,1952111418,27,124.2,995,,0,0,0,0,0,0
195221,1952111500,27.8,126.5,1000,,0,0,0,0,0,0
195221,1952111506,28.8,129.1,1002,,0,0,0,0,0,0
195222,1952111700,14.5,136.1,998,,0,0,0,0,0,0
195222,1952111706,14.7,134.2,995,,0,0,0,0,0,0
195222,1952111712,15.4,131.5,985,,0,0,0,0,0,0
195222,1952111718,16.4,129.2,980,,0,0,0,0,0,0
195222,1952111800,17,128.3,978,,0,0,0,0,0,0
195222,1952111806,17.2,127.9,970,,0,0,0,0,0,0
195222,1952111812,17.8,127.4,970,,0,0,0,0,0,0
195222,1952111818,18.7,127.3,965,,0,0,0,0,0,0
195222,1952111900,19.6,127.3,960,,0,0,0,0,0,0
195222,1952111906,20.4,127.1,962,,0,0,0,0,0,0
195222,1952111912,21.2,127,962,,0,0,0,0,0,0
195222,1952111918,21.9,127.1,965,,0,0,0,0,0,0
195222,1952112000,22.7,127.2,970,,0,0,0,0,0,0
195222,1952112006,23.8,127.9,975,,0,0,0,0,0,0
195222,1952112012,24.9,128.6,975,,0,0,0,0,0,0
195222,1952112018,25.8,129.6,980,,0,0,0,0,0,0
195222,1952112100,26.7,130.8,980,,0,0,0,0,0,0
195222,1952112106,27.2,132.5,990,,0,0,0,0,0,0
195222,1952112112,27.9,134.9,995,,0,0,0,0,0,0
195222,1952112118,28.3,137.4,1002,,0,0,0,0,0,0
195222,1952112200,28.5,140,1006,,0,0,0,0,0,0
195223,1952112300,13.7,127.7,990,,0,0,0,0,0,0
195223,1952112306,14.9,126.9,990,,0,0,0,0,0,0
195223,1952112312,15.3,125.5,990,,0,0,0,0,0,0
195223,1952112318,14.8,124.7,990,,0,0,0,0,0,0
195223,1952112400,14.5,124.2,990,,0,0,0,0,0,0
